ID,LABEL,RTN5,FIVE_DAY_GL,CLOSE,RSI2,RSI_CLOSE_3,PERCENT_RANK_100,RSI_STREAK_2,CRSI
2010-03-26:SPY,DN,0.525998,1.86996,116.58,30.6006,43.4635,30,11.5385,28.334
2010-03-25:SPY,DN,-0.333219,0.985855,116.65,35.6691,46.553,25,17.7966,29.7832
2010-03-24:SPY,DN,-0.222032,0.136939,116.84,46.0121,53.4248,20,24.4186,32.6145
2010-03-23:SPY,UP,0.859033,-0.00851716,117.41,81.4308,75.8041,79,55.263,70.0224
2010-03-22:SPY,UP,0.952463,0.626126,116.59,58.3936,59.5558,73,43.3333,58.6297
2010-03-19:SPY,DN,0.441711,0.525998,115.97,21.6431,38.8603,18,5.55572,20.8054
2010-03-18:SPY,DN,1.37722,-0.333219,117.04,91.0115,94.4901,32,6.25018,44.2467
2010-03-17:SPY,UP,1.85266,-0.222032,117.1,99.9975,99.8326,77,99.9893,92.274
2010-03-16:SPY,UP,1.70365,0.859033,116.41,99.9943,99.7045,80,99.9786,93.2277
2010-03-15:SPY,UP,1.06765,0.952463,115.49,99.9544,99.0762,40,99.9572,79.6778
2010-03-12:SPY,UP,1.05908,0.441711,115.46,99.9485,99.0315,36,99.9144,78.3153
2010-03-11:SPY,UP,2.49467,1.37722,115.45,99.9473,99.0209,65,99.829,87.95
2010-03-10:SPY,UP,2.37756,1.85266,114.97,99.888,98.4974,68,99.6588,88.7187
2010-03-09:SPY,UP,2.01426,1.70365,114.46,99.7209,97.5813,48,99.3207,81.634
2010-03-08:SPY,UP,2.12709,1.06765,114.27,99.6134,97.1498,38,98.6538,77.9345
2010-03-05:SPY,UP,3.16959,1.05908,114.25,99.6054,97.1136,91,97.3559,95.1565
2010-03-04:SPY,UP,1.78007,2.49467,112.64,97.6465,90.9656,57,94.8951,80.9536
2010-03-03:SPY,UP,1.3355,2.37756,112.3,95.0534,87.096,43,90.4519,73.516
2010-03-02:SPY,UP,2.17649,2.01426,112.2,94.0969,85.9129,56,83.0951,75.0027
2010-03-01:SPY,UP,0.656711,2.12709,111.89,91.5707,82.6196,84,72.5012,79.7069
2010-02-26:SPY,UP,-0.359906,3.16959,110.74,59.1222,58.7987,41,59.9528,53.2505
2010-02-25:SPY,DN,-0.216392,1.78007,110.67,53.6975,56.3722,34,26.3401,38.9041
2010-02-24:SPY,UP,0.50789,1.3355,110.82,62.598,61.5506,81,45.3877,62.6461
2010-02-23:SPY,DN,0.0637871,2.17649,109.81,15.374,34.5707,8,14.4582,19.0097
2010-02-22:SPY,UP,2.88782,0.656711,111.16,98.4377,92.2568,40,96.0801,76.1123
2010-02-19:SPY,UP,2.78369,-0.359906,111.14,98.3726,92.1271,49,92.5978,77.9083
2010-02-18:SPY,UP,3.64452,-0.216392,110.91,97.8594,90.9666,74,86.6821,83.8829
2010-02-17:SPY,UP,2.83529,0.50789,110.26,96.1395,87.4932,68,77.8187,77.7706
2010-02-16:SPY,UP,3.63585,0.0637871,109.74,94.311,84.2669,93,66.7564,81.3411
2010-02-12:SPY,DN,1.29383,2.88782,108.04,74.8034,64.0607,39,33.6831,45.5813
2010-02-11:SPY,UP,1.58775,2.78369,108.13,82.271,67.1023,84,67.023,72.7085
2010-02-10:SPY,DN,-2.5676,3.64452,107.01,53.2023,45.7208,38,34.7112,39.4773
2010-02-09:SPY,UP,-2.86284,2.83529,107.22,62.8656,49.7637,88,68.0498,68.6045
2010-02-08:SPY,DN,-2.90666,3.63585,105.89,12.5903,19.8327,24,38.5304,27.4544
2010-02-05:SPY,UP,-0.679765,1.29383,106.66,20.7047,25.7555,51,71.6125,49.456
2010-02-04:SPY,DN,-1.96187,1.58775,106.44,12.6635,21.2775,0,20.2713,13.8496
2010-02-03:SPY,DN,0,-2.5676,109.83,57.9034,55.932,25,29.0183,36.6501
2010-02-02:SPY,UP,0.978867,-2.86284,110.38,81.5313,67.8919,85,82.2626,78.3848
2010-02-01:SPY,UP,-0.646807,-2.90666,109.06,63.8104,51.1941,93,74.4488,72.881
2010-01-29:SPY,DN,-1.66651,-0.679765,107.39,7.92414,13.0594,13,24.6752,16.9115
2010-01-28:SPY,DN,-2.80215,-1.96187,108.57,17.4379,20.6656,8,36.5377,21.7344
2010-01-26:SPY,DN,-4.99739,0.978867,109.31,18.5722,19.6435,26,44.8235,30.1557
2010-01-25:SPY,UP,-3.40549,-0.646807,109.77,25.031,22.9143,69,78.7712,56.8952
2010-01-22:SPY,DN,-4.97694,-1.66651,109.21,4.89991,10.8696,2,12.5079,8.45916
2010-01-21:SPY,DN,-2.54755,-2.80215,111.7,12.1583,20.2478,3,20.5106,14.5861
2010-01-20:SPY,DN,0.202358,-3.56484,113.89,34.8801,40.9789,12,30.1585,27.7124
2010-01-19:SPY,UP,0.287632,-4.99739,115.06,69.6502,64.4995,87,56.9442,69.4812
2010-01-15:SPY,DN,-0.811731,-3.40549,113.64,23.1801,33.7171,8,22.55,21.4224
2010-01-14:SPY,UP,0.648043,-4.97694,114.93,76.122,71.0051,55,56.2514,60.7522
2010-01-13:SPY,UP,0.800281,-2.54755,114.62,67.0908,64.7618,81,41.7395,62.5004
2010-01-12:SPY,DN,0.0264015,0.202358,113.66,20.5796,36.5606,13,12.8213,20.7939
2010-01-11:SPY,UP,1.23533,0.287632,114.73,96.9051,90.1992,45,97.5969,77.5987
2010-01-08:SPY,UP,2.80869,-0.811731,114.57,95.7177,88.5203,56,95.4462,79.9888
2010-01-07:SPY,UP,1.48418,0.648043,114.19,92.1334,84.2476,64,91.7578,80.0018
2010-01-06:SPY,UP,1.02168,0.800281,113.71,83.3117,77.0564,45,86.1483,69.4016
2010-01-05:SPY,UP,0.80731,0.0264015,113.63,81.5914,75.8305,54,79.0031,69.6112
2010-01-04:SPY,UP,0.75569,1.23533,113.33,77.1808,72.104,92,71.7054,78.6032
2009-12-31:SPY,DN,-0.455561,2.80869,111.44,6.96635,20.8501,14,7.19561,14.0152
2009-12-30:SPY,DN,0.707062,1.48418,112.52,57.64,69.4849,39,10.0637,39.5162
2009-12-29:SPY,DN,1.10482,1.02168,112.56,66.6131,73.7314,35,12.5685,40.4333
2009-12-28:SPY,UP,2.27747,0.80731,112.72,96.73,88.0872,50,97.5341,78.5404
2009-12-24:SPY,UP,2.08749,0.75569,112.48,95.0522,85.207,64,95.2315,81.4795
2009-12-23:SPY,UP,0.385581,-0.455561,111.95,88.5864,77.0311,50,91.0556,72.6956
2009-12-22:SPY,UP,0.341266,0.707062,111.73,84.3386,72.8839,58,84.0883,71.6574
2009-12-21:SPY,UP,-0.482703,1.10482,111.33,76.3303,65.2864,80,73.9376,73.0747
2009-12-18:SPY,UP,-0.810008,2.27747,110.21,16.6918,27.2247,45,61.7309,44.6519
2009-12-17:SPY,DN,-0.415763,2.08749,110.18,13.7824,25.7714,8,28.0164,20.5959
2009-12-16:SPY,UP,1.36339,0.385581,111.52,62.6341,63.5823,48,50.0734,53.8852
2009-12-15:SPY,DN,1.58745,0.341266,111.35,51.7961,58.4231,24,17.6613,33.3615
2009-12-14:SPY,UP,0.929267,-0.482703,111.87,93.0928,82.1579,71,93.6906,82.2828
2009-12-11:SPY,UP,0.090082,-0.810008,111.11,83.4504,70.4678,63,88.9215,74.1298
2009-12-10:SPY,UP,0.23555,-0.415763,110.64,70.881,59.5381,67,82.1906,69.5763
2009-12-09:SPY,UP,-1.10562,1.36339,110.02,41.6517,40.0145,60,74.4199,58.1448
2009-12-08:SPY,DN,-1.51842,1.58745,109.61,12.6657,23.8063,9,25.9641,19.5901
2009-12-07:SPY,DN,0.818628,0.929267,110.84,49.7014,51.7983,34,37.9433,41.2472
2009-12-04:SPY,UP,1.31423,0.090082,111.01,62.288,58.0921,66,70.4447,64.8456
2009-12-03:SPY,DN,-0.897827,0.23555,110.38,28.9459,40.1153,15,17.3429,24.1527
2009-12-02:SPY,DN,0.234255,-1.10562,111.25,74.3094,66.297,37,24.7561,42.6844
2009-12-01:SPY,UP,0.433135,-1.51842,111.3,77.8137,67.9974,81,68.9908,72.6627
2009-11-30:SPY,UP,0.466051,0.818628,109.94,38.1402,40.1735,55,55.8397,50.3377
2009-11-27:SPY,DN,-0.227645,1.31423,109.57,18.2563,28.9733,5,23.319,19.0974
2009-11-25:SPY,UP,0.0988586,-0.897827,111.38,85.395,74.3943,56,88.4718,72.9554
2009-11-24:SPY,UP,-0.314352,0.234255,110.99,75.8115,66.9522,47,82.2848,65.4123
2009-11-23:SPY,UP,-0.350688,0.433135,110.82,71.7749,63.9035,82,75.7876,73.897
2009-11-20:SPY,DN,-0.173326,0.466051,109.43,11.1743,27.3912,27,9.14198,21.1777
2009-11-19:SPY,DN,0.724571,-0.227645,109.82,15.9908,33.7831,7,13.9374,18.2402
2009-11-18:SPY,DN,1.0168,0.0988586,111.27,80.4698,80.1319,38,18.8923,45.6748
2009-11-17:SPY,UP,1.59686,-0.314352,111.34,89.1465,83.8336,45,65.3789,64.7375
2009-11-16:SPY,UP,1.49676,-0.350688,111.21,87.9389,82.8529,86,50.0002,72.951
2009-11-13:SPY,UP,2.32428,-0.173326,109.62,62.2595,66.0699,64,35.7246,55.2649
2009-11-12:SPY,DN,2.04024,0.724571,109.03,37.6168,55.23,11,10.0399,25.4233
2009-11-11:SPY,UP,4.98475,1.0168,110.15,98.9266,92.7165,63,99.5128,85.0764
2009-11-10:SPY,UP,4.7205,1.59686,109.59,98.1884,90.5868,45,99.035,78.2073
2009-11-09:SPY,UP,5.03259,1.49676,109.57,98.1659,90.5208,97,98.1067,95.2092
2009-11-06:SPY,UP,3.44728,2.32428,107.13,92.4096,77.945,53,96.3524,75.7658
2009-11-05:SPY,UP,0.187529,2.04024,106.85,90.7426,75.4537,92,93.2039,86.8859
2009-11-04:SPY,UP,0.488459,4.98475,104.92,61.9145,48.9606,53,88.0434,63.3347
2009-11-03:SPY,UP,-1.66322,4.7205,104.65,51.3084,43.2479,57,80.7256,60.3245
2009-11-02:SPY,UP,-2.4226,5.03259,104.32,41.3225,37.5526,69,72.2266,59.5931
2009-10-30:SPY,DN,-4.18209,3.44728,103.56,23.181,26.1784,1,50.3202,25.8328
2009-10-29:SPY,UP,-2.45129,0.187529,106.65,62.401,51.7051,95,83.0882,76.5978
2009-10-28:SPY,DN,-3.52952,0.488459,104.41,2.78347,8.66215,7,9.08212,8.24809
2009-10-27:SPY,DN,-2.55471,-1.66322,106.42,9.64486,18.5548,23,16.1489,19.2346
2009-10-26:SPY,DN,-2.62319,-2.4226,106.91,13.7876,22.7837,11,26.4323,20.072
2009-10-23:SPY,DN,-0.74387,-4.18209,108.08,28.2995,35.7558,9,38.7795,27.8451
2009-10-22:SPY,UP,-0.346368,-2.45129,109.33,64.648,60.1469,80,72.7742,70.9737
2009-10-21:SPY,DN,-0.988016,-3.52952,108.23,18.7036,33.556,11,20.5178,21.6913
2009-10-20:SPY,DN,1.62851,-2.55471,109.21,44.4187,55.5829,17,30.1686,34.2505
2009-10-19:SPY,UP,1.95951,-2.62319,109.79,74.886,75.0103,73,56.9609,68.3237
2009-10-16:SPY,DN,1.51967,-0.74387,108.89,46.3177,60.8574,15,22.5856,32.8143
2009-10-15:SPY,UP,2.90779,-0.346368,109.71,96.1377,92.7712,56,56.3268,68.366
2009-10-14:SPY,UP,3.31758,-0.988016,109.31,94.7641,91.285,89,41.8476,74.0442
2009-10-13:SPY,DN,1.84817,1.62851,107.46,70.5125,76.1927,33,13.0061,40.7329
2009-10-12:SPY,UP,3.51855,1.95951,107.68,97.3124,88.3181,57,98.4835,81.2672
2009-10-09:SPY,UP,4.65411,1.51967,107.26,95.7822,85.351,67,97.1416,83.1642
2009-10-08:SPY,UP,3.50485,2.90779,106.61,92.4605,80.1491,70,94.8738,81.6743
2009-10-07:SPY,UP,0.198882,3.31758,105.8,85.1962,71.8424,57,91.5033,73.4485
2009-10-06:SPY,UP,-0.462264,1.84817,105.51,82.1107,68.718,85,87.3417,80.3532
2009-10-05:SPY,UP,-2.16328,3.51855,104.02,61.4921,49.5389,86,83.2365,72.9251
2009-10-02:SPY,DN,-1.8765,4.65411,102.49,5.67491,13.0423,22,11.4044,15.4823
2009-10-01:SPY,DN,-1.9141,3.50485,103,7.48257,15.54,4,19.9553,13.1651
2009-09-30:SPY,DN,-0.55566,0.198882,105.59,39.1415,44.1932,25,31.923,33.7054
2009-09-29:SPY,DN,-0.999346,-0.462264,106,58.8495,54.8703,26,45.5954,42.1553
2009-09-28:SPY,UP,-0.122123,-2.16328,106.32,73.2406,62.7599,89,79.753,77.171
2009-09-25:SPY,DN,-2.12706,-1.8765,104.45,6.26672,15.3314,21,19.288,18.5398
2009-09-24:SPY,DN,-2.00635,-1.9141,105.01,10.0228,20.5588,14,30.7769,21.7786
2009-09-23:SPY,DN,-1.06224,-0.55566,106.18,26.808,39.1524,15,43.8308,32.6611
2009-09-22:SPY,UP,1.27696,-0.999346,107.07,73.843,72.3233,66,76.1145,71.4793
2009-09-21:SPY,DN,1.11132,-0.122123,106.45,32.7371,54.3689,29,9.3353,30.9014
2009-09-18:SPY,DN,1.86122,-2.12706,106.72,49.7663,66.9847,22,14.3504,34.445
2009-09-17:SPY,DN,2.26167,-2.00635,107.16,86.3775,89.5628,35,19.6208,48.0612
2009-09-16:SPY,UP,3.46091,-1.06224,107.32,99.715,97.5324,84,73.9077,85.1467
2009-09-15:SPY,UP,2.7006,1.27696,105.72,98.7499,93.9337,59,60.1126,71.0155
2009-09-14:SPY,UP,3.15501,1.11132,105.28,97.6604,91.7199,61,45.7793,66.1664
2009-09-11:SPY,DN,4.09339,1.86122,104.77,95.2721,88.4679,43,15.3668,48.9449
2009-09-10:SPY,UP,4.97896,2.26167,104.79,97.218,89.3857,75,96.862,87.0826
2009-09-09:SPY,UP,3.52295,3.46091,103.73,93.9359,83.2434,67,94.377,81.5401
2009-09-08:SPY,UP,0.468476,2.7006,102.94,89.1783,76.481,72,90.6909,79.724
2009-09-04:SPY,UP,-1.27684,3.15501,102.06,80.7801,66.4164,81,86.1519,77.8561
2009-09-03:SPY,UP,-2.65957,4.09339,100.65,49.1906,38.1384,69,81.6875,62.942
2009-09-02:SPY,DN,-3.24707,4.97896,99.82,1.57975,7.60904,26,5.62476,13.0779
2009-09-01:SPY,DN,-2.86933,3.52295,100.2,2.01115,8.95844,6,9.62089,8.19311
2009-08-31:SPY,DN,-0.485625,0.468476,102.46,10.7011,30.1782,16,14.9214,20.3665
2009-08-28:SPY,DN,0.398174,-1.27684,103.38,88.7843,84.4929,41,20.5944,48.6958
2009-08-27:SPY,UP,2.38637,-2.65957,103.4,96.4326,86.7558,53,85.9525,75.2361
2009-08-26:SPY,UP,2.03739,-3.24707,103.17,92.9312,83.3337,45,76.7156,68.3498
2009-08-25:SPY,UP,4.10738,-2.86933,103.16,92.7771,83.2079,52,65.3109,66.8396
2009-08-24:SPY,DN,4.72994,-0.485625,102.96,90.7633,81.3294,44,32.0082,52.4458
2009-08-21:SPY,UP,2.16291,0.398174,102.97,91.4003,81.6338,86,61.5561,76.3966
2009-08-20:SPY,DN,-0.571035,2.38637,100.99,71.8142,63.6982,39,28.6001,43.7661
2009-08-19:SPY,UP,0.30754,2.03739,101.11,77.138,66.3148,87,80.0978,77.8042
2009-08-18:SPY,UP,-0.641733,4.10738,99.09,39.2048,37.5065,65,71.5642,58.0235
2009-08-17:SPY,DN,-2.65373,4.72994,98.31,10.5498,19.8641,5,20.3102,15.0581
2009-08-14:SPY,DN,-0.405138,2.16291,100.79,42.0821,49.4618,21,29.0315,33.1644
2009-08-13:SPY,UP,1.68185,-0.571035,101.57,79.4046,71.9363,63,81.573,72.1697
2009-08-12:SPY,UP,0.388408,0.30754,100.8,63.3687,59.964,74,73.6141,69.1927
2009-08-11:SPY,DN,-0.963257,-0.641733,99.73,20.1961,33.8016,18,25.0669,25.6228
2009-08-10:SPY,DN,0.547591,-2.65373,100.99,65.9842,69.4088,37,36.1532,47.5207
2009-08-07:SPY,UP,2.41878,-0.405138,101.2,81.3547,78.6098,76,64.8219,73.1439
2009-08-06:SPY,DN,1.23644,1.68185,99.89,31.8131,52.3294,25,13.1975,30.1756
2009-08-05:SPY,DN,2.82642,0.388408,100.41,67.3086,77.5402,31,17.4706,42.0036
2009-08-04:SPY,UP,2.87057,-0.963257,100.7,97.7078,94.4598,50,91.682,78.7139
2009-08-03:SPY,UP,2.12506,0.547591,100.44,97.1259,93.6289,78,85.5394,85.7228
2009-07-31:SPY,UP,0.764838,2.41878,98.81,85.9299,82.9262,48,77.0747,69.3336
2009-07-30:SPY,UP,1.0342,1.23644,98.67,83.1032,81.1091,69,67.5883,72.5658
2009-07-29:SPY,DN,2.1978,2.82642,97.65,36.9839,60.8941,34,14.5505,36.4815
2009-07-28:SPY,DN,2.42754,2.87057,97.89,54.4773,73.1774,26,20.007,39.7281
2009-07-27:SPY,UP,3.38484,2.12506,98.35,99.6458,98.5885,51,80.0309,76.5398
2009-07-24:SPY,UP,4.17508,0.764838,98.06,99.5205,98.3473,51,68.0486,72.4653
2009-07-23:SPY,UP,4.88669,1.0342,97.66,99.3657,98.0392,84,54.3535,78.7976
2009-07-22:SPY,DN,2.4555,2.1978,95.55,95.733,94.3062,43,20.112,52.4727
2009-07-21:SPY,UP,5.47401,2.42754,95.57,98.4041,95.4546,55,80.4953,76.9833
2009-07-20:SPY,UP,5.58269,3.38484,95.13,97.6974,94.4663,71,68.7778,78.0813
2009-07-17:SPY,UP,7.01455,4.17508,94.13,95.3651,91.7477,74,55.3727,73.7068
2009-07-16:SPY,DN,5.60281,4.88669,93.11,90.4123,87.6079,42,21.7967,50.4682
2009-07-15:SPY,UP,5.97727,2.4555,93.26,98.122,92.1394,92,88.0194,90.7196
2009-07-14:SPY,UP,2.89575,5.47401,90.61,92.3894,79.8853,60,80.6835,73.523
2009-07-13:SPY,UP,0.334076,5.58269,90.1,89.2243,74.8562,89,72.1601,78.6721
2009-07-10:SPY,DN,-2.0599,7.01455,87.96,15.4552,16.353,43,50.1744,36.5092
2009-07-09:SPY,UP,-4.50558,5.60281,88.17,23.2723,19.2892,56,82.9136,52.7342
2009-07-08:SPY,DN,-4.29581,5.97727,88,3.52079,10.6293,49,7.32366,22.3176
2009-07-07:SPY,DN,-5.00539,2.89575,88.06,3.68834,10.9046,14,13.1342,12.6796
2009-07-06:SPY,DN,-2.22125,0.334076,89.8,11.8997,21.8411,48,21.7704,30.5371
2009-07-02:SPY,DN,-2.46525,-2.0599,89.81,11.9763,21.9253,9,32.4335,21.1196
2009-07-01:SPY,UP,2.45229,-4.50558,92.33,63.4545,62.2968,57,63.5698,60.9556
2009-06-30:SPY,DN,2.9099,-4.29581,91.95,45.9321,53.7324,30,29.9414,37.8913
2009-06-29:SPY,UP,3.83065,-5.00539,92.7,87.184,76.6387,67,55.6063,66.415
2009-06-26:SPY,DN,-0.217297,-2.22125,91.84,73.5799,65.3452,41,22.3093,42.8848
2009-06-25:SPY,UP,-0.151811,-2.46525,92.08,86.3731,71.8032,84,89.2511,81.6848
2009-06-24:SPY,UP,-1.56199,2.45229,90.12,53.017,38.9592,66,82.7997,62.5863
2009-06-23:SPY,UP,-2.49891,2.9099,89.35,9.50526,12.1628,53,75.4246,46.8625
2009-06-22:SPY,DN,-3.89666,3.83065,89.28,5.52836,9.762,8,31.1296,16.2972
2009-06-19:SPY,DN,-3.19731,-0.217297,92.04,41.3699,34.6738,46,44.4963,41.7234
2009-06-18:SPY,UP,-2.74204,-0.151811,92.22,52.4605,39.001,62,77.9805,59.6605
2009-06-17:SPY,DN,-3.01907,-1.56199,91.55,5.12304,11.6357,47,11.0268,23.2208
2009-06-16:SPY,DN,-3.16991,-2.49891,91.64,5.49022,12.1227,22,17.7875,17.3034
2009-06-15:SPY,DN,-1.33815,-3.89666,92.9,11.018,19.8948,11,25.651,18.8486
2009-06-12:SPY,UP,0.56055,-3.19731,95.08,85.4103,76.3703,53,76.1433,68.5046
2009-06-11:SPY,UP,0.306781,-2.74204,94.82,75.5766,69.4823,55,64.4952,62.9925
2009-06-10:SPY,DN,0.800854,-3.01907,94.4,46.393,55.5184,43,30.6202,43.0462
2009-06-09:SPY,UP,-0.221402,-3.16991,94.64,70.4421,67.2389,55,58.5527,60.2639
2009-06-08:SPY,DN,-0.643664,-1.33815,94.16,38.6286,54.4048,38,23.7946,38.7331
2009-06-05:SPY,UP,2.18308,0.56055,94.55,68.6426,69.0588,46,64.129,59.7293
2009-06-04:SPY,UP,3.97052,0.306781,94.53,68.0052,68.7712,65,50.0042,61.2585
2009-06-03:SPY,DN,4.4385,0.800854,93.65,42.1211,57.0662,26,17.5308,33.5323
2009-06-02:SPY,UP,3.88828,-0.221402,94.85,93.9357,86.5611,51,93.2018,76.921
2009-06-01:SPY,UP,6.45922,-0.643664,94.77,93.6765,86.2452,86,88.0387,86.7613
2009-05-29:SPY,UP,3.72156,2.18308,92.53,84.2459,75.4868,79,80.716,78.4009
2009-05-28:SPY,UP,0.452989,3.97052,90.92,66.0508,60.7928,74,72.209,69.0006
2009-05-27:SPY,DN,-1.59131,4.4385,89.67,38.459,43.1561,21,50.2722,38.1428
2009-05-26:SPY,UP,0.0767291,3.88828,91.3,81.811,70.8703,86,83.0501,79.9735
2009-05-22:SPY,DN,0.349453,6.45922,89.02,14.0544,27.3846,45,8.37403,26.9196
2009-05-21:SPY,DN,-0.257156,3.72156,89.21,16.6366,29.8612,24,14.9688,22.9433
2009-05-20:SPY,DN,2.0636,0.452989,90.51,44.7893,50.8286,35,24.6914,36.84
2009-05-19:SPY,DN,0.16489,-1.59131,91.12,74.2796,65.1357,44,36.5669,48.5675
2009-05-18:SPY,UP,-0.0109601,0.0767291,91.23,78.9676,67.417,87,70.4509,74.956
2009-05-15:SPY,DN,-4.59239,0.349453,88.71,24.0901,29.9422,33,44.9415,35.9613
2009-05-14:SPY,UP,-1.56284,-0.257156,89.44,38.7249,38.4919,66,79.0728,61.1882
2009-05-13:SPY,DN,-3.75516,2.0636,88.68,10.3857,23.2892,12,12.9995,16.0962
2009-05-12:SPY,DN,0.441647,0.16489,90.97,34.2513,46.2545,44,21.4747,37.2431
2009-05-11:SPY,DN,0.396127,-0.0109601,91.24,39.6183,50.1409,18,31.8608,33.3339
2009-05-08:SPY,UP,5.79133,-4.59239,92.98,80.0212,78.4658,84,61.7028,74.7229
2009-05-07:SPY,DN,3.93503,-1.56284,90.86,47.2493,60.2066,24,27.9696,37.3921
2009-05-06:SPY,UP,5.4354,-3.75516,92.14,93.5989,91.4021,79,49.9827,73.4616
2009-05-05:SPY,DN,5.84317,0.441647,90.57,83.9329,85.0812,40,17.5288,47.5367
2009-05-04:SPY,UP,5.87139,0.396127,90.88,98.6381,94.197,92,92.7782,92.9917
2009-05-01:SPY,UP,1.41934,5.79133,87.89,91.2178,81.3445,56,87.346,74.8968
2009-04-30:SPY,UP,2.40131,3.93503,87.42,84.6404,75.7059,48,79.7178,67.8079
2009-04-29:SPY,UP,3.37119,5.4354,87.39,84.2643,75.3894,82,70.9669,76.1188
2009-04-28:SPY,DN,0.599577,5.84317,85.57,38.8212,47.9737,42,17.7095,35.8944
2009-04-27:SPY,DN,2.88865,5.87139,85.84,49.4041,53.9135,36,25.508,38.4739
2009-04-24:SPY,UP,-0.482315,1.41934,86.66,84.3016,71.9505,77,75.1423,74.6976
2009-04-23:SPY,UP,-1.30636,2.40131,85.37,64.6736,56.7889,66,63.2117,62.0002
2009-04-22:SPY,DN,-0.832845,3.37119,84.54,40.9028,43.746,40,29.259,37.6683
2009-04-21:SPY,UP,0.841731,0.599577,85.06,51.8272,50.0566,78,54.3304,60.7957
2009-04-20:SPY,DN,-2.79623,2.88865,83.43,17.1433,28.5033,5,20.0969,17.8667
2009-04-17:SPY,UP,1.48001,-0.482315,87.08,88.4226,80.1203,58,80.2557,72.792
2009-04-16:SPY,UP,4.81037,-1.30636,86.5,82.7113,75.4012,74,68.4506,72.6173
2009-04-15:SPY,UP,4.40906,-0.832845,85.25,63.0907,62.669,69,54.9969,62.222
2009-04-14:SPY,DN,0.897129,0.841731,84.35,37.5945,50.3283,24,21.5383,31.9555
2009-04-13:SPY,UP,1.86328,-2.79623,85.83,87.0195,78.9352,47,83.9614,69.9655
2009-04-09:SPY,UP,2.85269,1.48001,85.81,86.9032,78.8268,93,74.8501,82.2256
2009-04-08:SPY,UP,1.81347,4.81037,82.53,50.5897,51.576,69,64.8723,61.8161
2009-04-07:SPY,DN,2.67857,4.40906,81.65,21.3281,37.0951,18,13.2439,22.7797
2009-04-06:SPY,DN,6.10484,0.897129,83.6,62.0275,66.451,41,17.5406,41.6638
2009-04-03:SPY,UP,3.24715,1.86328,84.26,91.6123,80.8962,67,92.839,80.245
2009-04-02:SPY,UP,0.385032,2.85269,83.43,88.0191,76.6386,82,87.4526,82.0304
2009-04-01:SPY,UP,-0.478821,1.81347,81.06,69.1525,59.4242,76,79.8892,71.7711
2009-03-31:SPY,UP,-1.33995,2.67857,79.52,36.8372,40.3993,68,71.2129,59.8707
2009-03-30:SPY,DN,-4.17173,6.10484,78.79,15.9745,30.0319,13,18.4188,20.4836
2009-03-27:SPY,DN,6.38769,3.24715,81.61,44.1257,54.4029,26,26.527,35.6433
2009-03-26:SPY,UP,5.28249,0.385032,83.11,83.0506,76.3835,76,78.0947,76.8261
2009-03-25:SPY,UP,1.90166,-0.478821,81.45,66.8883,66.3541,69,67.5959,67.65
2009-03-24:SPY,DN,3.09542,-1.33995,80.6,56.1937,60.6495,24,37.771,40.8068
2009-03-23:SPY,UP,8.38387,-4.17173,82.22,81.1799,77.3027,98,69.9727,81.7585
2009-03-20:SPY,DN,0.814825,6.38769,76.71,22.8143,39.8569,18,16.7262,24.861
2009-03-19:SPY,DN,4.55629,5.28249,78.94,61.2568,71.8316,33,23.7435,42.8584
2009-03-18:SPY,UP,10.0358,1.90166,79.93,97.8588,94.1971,76,64.0516,78.0829
2009-03-17:SPY,UP,8.32756,3.09542,78.18,95.4626,90.8338,82,49.8669,74.2336
2009-03-16:SPY,DN,11.3787,8.38387,75.86,82.4251,81.2073,46,17.1921,48.1332
2009-03-13:SPY,UP,10.4034,0.814825,76.09,96.1146,87.2644,67,92.7811,82.3485
2009-03-12:SPY,UP,9.73837,4.55629,75.5,95.0629,85.4024,91,87.1167,87.8397
2009-03-11:SPY,UP,1.26865,10.0358,72.64,85.6454,72.3279,63,78.7986,71.3755
2009-03-10:SPY,UP,2.997,8.32756,72.17,82.9774,69.3171,95,68.6916,77.6696
2009-03-09:SPY,DN,-3.52691,11.3787,68.11,13.6871,17.8335,38,40.1691,32.0008
2009-03-06:SPY,UP,-6.77668,10.4034,68.92,23.044,22.9568,55,73.7735,50.5767
2009-03-05:SPY,DN,-9.01878,9.73837,68.8,18.9391,20.7069,14,54.915,29.874
2009-03-04:SPY,UP,-6.68661,1.26865,71.73,54.2982,39.4683,77,85.7417,67.4033
2009-03-03:SPY,DN,-9.56376,2.997,70.07,2.99458,7.97646,46,9.74136,21.2393
2009-03-02:SPY,DN,-5.42532,-3.52691,70.6,3.64839,8.96974,11,17.5263,12.4987
2009-02-27:SPY,DN,-4.50788,-6.77668,73.93,11.6151,18.7495,28,29.1904,25.3133
2009-02-26:SPY,DN,-3.27449,-9.01878,75.62,26.0489,29.709,32,43.7477,35.1522
2009-02-25:SPY,DN,-2.73314,-6.68661,76.87,48.2002,41.7393,46,58.2799,48.6731
2009-02-24:SPY,UP,-2.19642,-9.56376,77.48,60.8198,48.0724,88,87.2691,74.4472
2009-02-23:SPY,DN,-9.79942,-5.42532,74.65,0.222102,2.15625,17,1.71182,6.95602
2009-02-20:SPY,DN,-7.45876,-4.50788,77.42,0.913714,5.0974,44,3.29216,17.4632
